epoch,train_loss,train_eval,test_loss,test_eval
56,0.6751838396190282,[0.0; 0.0; 0.0; 0.0; 0.0],0.8297094817747149,[0.7400866150856018; 0.8179316520690918; 0.4565373957157135; 0.9028534889221191; 0.8198659420013428]
57,0.682037499040431,[0.0; 0.0; 0.0; 0.0; 0.0],0.8415344242464032,[0.7395060062408447; 0.8213807344436646; 0.44346317648887634; 0.9035665988922119; 0.819966197013855]
58,0.690839294566224,[0.0; 0.0; 0.0; 0.0; 0.0],0.8700166334185684,[0.7420600652694702; 0.8112794160842896; 0.4505908787250519; 0.898910403251648; 0.8252450227737427]
59,0.6890020916530365,[0.0; 0.0; 0.0; 0.0; 0.0],0.821523151899639,[0.7434352040290833; 0.8096431493759155; 0.4492967426776886; 0.897794246673584; 0.8335101008415222]
60,0.6787875482841307,[0.0; 0.0; 0.0; 0.0; 0.0],0.891022054772628,[0.7523923516273499; 0.8146371245384216; 0.430080771446228; 0.9033397436141968; 0.8203694224357605]
61,0.6655910465101532,[0.0; 0.0; 0.0; 0.0; 0.0],0.8627204947304308,[0.746951699256897; 0.8001323938369751; 0.43690013885498047; 0.9000937342643738; 0.8149152398109436]
62,0.6749543700260305,[0.0; 0.0; 0.0; 0.0; 0.0],0.8484610308680618,[0.7415918707847595; 0.8110232353210449; 0.474689245223999; 0.9024556875228882; 0.8180330395698547]
63,0.6508022529663102,[0.0; 0.0; 0.0; 0.0; 0.0],0.8725756720492714,[0.7387938499450684; 0.8166354894638062; 0.4341399669647217; 0.9013921618461609; 0.8240311145782471]
64,0.6477085669045943,[0.0; 0.0; 0.0; 0.0; 0.0],0.8538019489823726,[0.7433624267578125; 0.8143543004989624; 0.45522260665893555; 0.9030120372772217; 0.8238387703895569]
65,0.6480921623985763,[0.0; 0.0; 0.0; 0.0; 0.0],0.8865182776200143,[0.7506470680236816; 0.8210039138793945; 0.4595283567905426; 0.9058566093444824; 0.8179357051849365]
66,0.6446677743730692,[0.0; 0.0; 0.0; 0.0; 0.0],0.88893492284574,[0.7461575269699097; 0.8148093223571777; 0.4407251179218292; 0.9030510187149048; 0.8222141861915588]
67,0.6384975656242033,[0.0; 0.0; 0.0; 0.0; 0.0],0.8905935559356422,[0.7444393634796143; 0.8234149813652039; 0.4515271484851837; 0.9043960571289062; 0.8288987278938293]
68,0.6389304370543288,[0.0; 0.0; 0.0; 0.0; 0.0],0.8594831249170136,[0.7505714297294617; 0.8240851759910583; 0.45172232389450073; 0.9057146310806274; 0.8312879800796509]
69,0.6335983318472014,[0.0; 0.0; 0.0; 0.0; 0.0],0.8471461576327943,[0.743358850479126; 0.8171234130859375; 0.4628112316131592; 0.9058770537376404; 0.8307597041130066]
70,0.625791772443464,[0.0; 0.0; 0.0; 0.0; 0.0],0.8737503081037287,[0.7494853734970093; 0.8253452777862549; 0.4409511089324951; 0.9039336442947388; 0.826678454875946]
71,0.6273297301717679,[0.0; 0.0; 0.0; 0.0; 0.0],0.8758588422808731,[0.751422107219696; 0.8212814331054688; 0.4517335295677185; 0.9069739580154419; 0.8278554677963257]
72,0.6257034267810796,[0.0; 0.0; 0.0; 0.0; 0.0],0.8562764703181752,[0.7428263425827026; 0.8255354166030884; 0.46412745118141174; 0.904790997505188; 0.8236211538314819]
73,0.6228116015198478,[0.0; 0.0; 0.0; 0.0; 0.0],0.8643576419144346,[0.7455072402954102; 0.8200157284736633; 0.45476022362709045; 0.9045332670211792; 0.8268347978591919]
74,0.6125121825841352,[0.0; 0.0; 0.0; 0.0; 0.0],0.8977610845314828,[0.7537515163421631; 0.8185166120529175; 0.46227988600730896; 0.9077374935150146; 0.8330987691879272]
