epoch,train_loss,train_eval,test_loss,test_eval
69,0.28862400323349907,[0.0; 0.0; 0.0; 0.0; 0.0],1.230745974339937,[0.7625592350959778; 0.8575425148010254; 0.5348602533340454; 0.929742693901062; 0.7989614605903625]
70,0.2824671249384385,[0.0; 0.0; 0.0; 0.0; 0.0],1.3209600574091862,[0.7737743854522705; 0.8620309233665466; 0.5246304273605347; 0.9339189529418945; 0.7865090370178223]
71,0.28575039594115537,[0.0; 0.0; 0.0; 0.0; 0.0],1.2662976415533769,[0.7702580690383911; 0.8536685705184937; 0.5218755006790161; 0.932005763053894; 0.7792258262634277]
72,0.27876056049833237,[0.0; 0.0; 0.0; 0.0; 0.0],1.2418324403595506,[0.7665979862213135; 0.855408787727356; 0.5492143630981445; 0.9353723526000977; 0.7859398126602173]
73,0.2724983784273497,[0.0; 0.0; 0.0; 0.0; 0.0],1.2949125578528957,[0.7849174737930298; 0.859858512878418; 0.52456134557724; 0.9357731342315674; 0.7966966032981873]
74,0.2740592440758846,[0.0; 0.0; 0.0; 0.0; 0.0],1.2794894502874006,[0.7637022733688354; 0.8560342192649841; 0.5096365213394165; 0.9318351745605469; 0.7962507009506226]
75,0.2673828047895537,[0.0; 0.0; 0.0; 0.0; 0.0],1.3115304290202625,[0.7708339095115662; 0.8595008850097656; 0.49977830052375793; 0.9344735145568848; 0.8061740398406982]
76,0.26635840647004827,[0.0; 0.0; 0.0; 0.0; 0.0],1.2373335549705906,[0.7638140320777893; 0.859440803527832; 0.5268874168395996; 0.9372150897979736; 0.795264720916748]
77,0.25811188636762944,[0.0; 0.0; 0.0; 0.0; 0.0],1.348480318721972,[0.7759286165237427; 0.8603516817092896; 0.525513231754303; 0.9332972764968872; 0.7984464764595032]
78,0.25989315907160443,[0.0; 0.0; 0.0; 0.0; 0.0],1.240332001133969,[0.7781504392623901; 0.8538975119590759; 0.5216664671897888; 0.9319254755973816; 0.8076115846633911]
79,0.25305013746746857,[0.0; 0.0; 0.0; 0.0; 0.0],1.2668572308724386,[0.7776845693588257; 0.8552356958389282; 0.5238736867904663; 0.9348254203796387; 0.8046627640724182]
80,0.2473027166020265,[0.0; 0.0; 0.0; 0.0; 0.0],1.3331651624880339,[0.7702160477638245; 0.858609139919281; 0.5165170431137085; 0.9344559907913208; 0.7977574467658997]
81,0.2452913374037669,[0.0; 0.0; 0.0; 0.0; 0.0],1.3251774457463048,[0.7735734581947327; 0.860886812210083; 0.5295409560203552; 0.9345917701721191; 0.8104009628295898]
82,0.2398332179118992,[0.0; 0.0; 0.0; 0.0; 0.0],1.367720177299098,[0.7749212980270386; 0.8581733107566833; 0.533804714679718; 0.9326383471488953; 0.8020830154418945]
83,0.2392498626482671,[0.0; 0.0; 0.0; 0.0; 0.0],1.3102774682797884,[0.7761343717575073; 0.8612419366836548; 0.5375008583068848; 0.9348819255828857; 0.8068019151687622]
84,0.23587715517211433,[0.0; 0.0; 0.0; 0.0; 0.0],1.4653742417954563,[0.7724392414093018; 0.8565959930419922; 0.5006502270698547; 0.9326722621917725; 0.805876612663269]
85,0.23398833802467414,[0.0; 0.0; 0.0; 0.0; 0.0],1.308506585004037,[0.7713518142700195; 0.852391242980957; 0.5331646203994751; 0.9341025352478027; 0.8103722333908081]
86,0.23049640895646667,[0.0; 0.0; 0.0; 0.0; 0.0],1.388323049796255,[0.7685561180114746; 0.8559514284133911; 0.5213254690170288; 0.9342265129089355; 0.803095281124115]
87,0.22749181604938,[0.0; 0.0; 0.0; 0.0; 0.0],1.3348987959978873,[0.7800010442733765; 0.8561254739761353; 0.5348210334777832; 0.9350422620773315; 0.802649974822998]
88,0.22478132130820758,[0.0; 0.0; 0.0; 0.0; 0.0],1.3176632324854534,[0.7758469581604004; 0.8526673913002014; 0.542847752571106; 0.935209333896637; 0.8121002316474915]
89,0.22505229662190998,[0.0; 0.0; 0.0; 0.0; 0.0],1.403070042007848,[0.780093789100647; 0.8579626679420471; 0.5229759812355042; 0.935789942741394; 0.7983906269073486]
90,0.22422823105953124,[0.0; 0.0; 0.0; 0.0; 0.0],1.3606811552716975,[0.7747684717178345; 0.8598235249519348; 0.5376789569854736; 0.9368029236793518; 0.8068516850471497]
91,0.22161946608530764,[0.0; 0.0; 0.0; 0.0; 0.0],1.3873482503389056,[0.7735264301300049; 0.8566869497299194; 0.5337596535682678; 0.9344239234924316; 0.8003379106521606]
92,0.21827227324576304,[0.0; 0.0; 0.0; 0.0; 0.0],1.3495838265669973,[0.7751226425170898; 0.8590834140777588; 0.5260535478591919; 0.9358288049697876; 0.8074764013290405]
93,0.21633249892962164,[0.0; 0.0; 0.0; 0.0; 0.0],1.3509268802508974,[0.7777836918830872; 0.8601962327957153; 0.5331207513809204; 0.9349375367164612; 0.8125709295272827]
94,0.21384858164039933,[0.0; 0.0; 0.0; 0.0; 0.0],1.338483030335945,[0.7780993580818176; 0.8589913845062256; 0.5345960855484009; 0.9349038004875183; 0.8087841272354126]
95,0.21380987388408737,[0.0; 0.0; 0.0; 0.0; 0.0],1.4001758119516206,[0.7774975299835205; 0.8598331212997437; 0.5205600261688232; 0.9352060556411743; 0.8071469664573669]
96,0.2124741075449432,[0.0; 0.0; 0.0; 0.0; 0.0],1.354575512702005,[0.7792574763298035; 0.8575745820999146; 0.5314311981201172; 0.9355179071426392; 0.8116145730018616]
97,0.21200269256732848,[0.0; 0.0; 0.0; 0.0; 0.0],1.398966670036316,[0.7779697775840759; 0.8586126565933228; 0.5226877927780151; 0.9361132979393005; 0.8079003095626831]
98,0.21146753456682033,[0.0; 0.0; 0.0; 0.0; 0.0],1.41527581633183,[0.7802186012268066; 0.8567997217178345; 0.5244076251983643; 0.9360385537147522; 0.8025060296058655]
99,0.209278382344488,[0.0; 0.0; 0.0; 0.0; 0.0],1.420542229685867,[0.7805257439613342; 0.8579733371734619; 0.5275650024414062; 0.9358712434768677; 0.8043814897537231]
100,0.20876999186232653,[0.0; 0.0; 0.0; 0.0; 0.0],1.3817806369379948,[0.7785555124282837; 0.85866379737854; 0.5289013981819153; 0.9361240863800049; 0.8042663335800171]
